provider,source_key,year,instrument,url,status,remote_size_mb,cached,gom_profiles,usable_profiles,notes
ERDDAP_GLIDER,Sverdrup-20180509T1742,,glider,https://gliders.ioos.us/erddap/tabledap/Sverdrup-20180509T1742.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=Sverdrup-20180509T1742; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,Sverdrup-20190926T0000,,glider,https://gliders.ioos.us/erddap/tabledap/Sverdrup-20190926T0000.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=Sverdrup-20190926T0000; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,Sverdrup-20200925T1200,,glider,https://gliders.ioos.us/erddap/tabledap/Sverdrup-20200925T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=Sverdrup-20200925T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,Sverdrup-20210928T1200,,glider,https://gliders.ioos.us/erddap/tabledap/Sverdrup-20210928T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=Sverdrup-20210928T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,unit_191-20210125T1200,,glider,https://gliders.ioos.us/erddap/tabledap/unit_191-20210125T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=unit_191-20210125T1200; institution=The University of Alaska Fairbanks College of Fisheries and Ocean Science; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,usf-sam-20190527T1200,,glider,https://gliders.ioos.us/erddap/tabledap/usf-sam-20190527T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=usf-sam-20190527T1200; institution=University of South Florida, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,usf-sam-20210331T0000,,glider,https://gliders.ioos.us/erddap/tabledap/usf-sam-20210331T0000.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=usf-sam-20210331T0000; institution=University of South Florida, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,usf-sam-20210512T0000,,glider,https://gliders.ioos.us/erddap/tabledap/usf-sam-20210512T0000.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=usf-sam-20210512T0000; institution=University of South Florida, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-dora-20210113T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-dora-20210113T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-dora-20210113T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-dora-20210318T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-dora-20210318T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-dora-20210318T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-dora-20220316T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-dora-20220316T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-dora-20220316T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-dora-20220518T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-dora-20220518T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-dora-20220518T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-dora-20220627T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-dora-20220627T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-dora-20220627T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-genie-20190617T1300,,glider,https://gliders.ioos.us/erddap/tabledap/mote-genie-20190617T1300.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-genie-20190617T1300; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-genie-20190819T1600,,glider,https://gliders.ioos.us/erddap/tabledap/mote-genie-20190819T1600.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-genie-20190819T1600; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-genie-20190925T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-genie-20190925T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-genie-20190925T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-genie-20200505T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-genie-20200505T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-genie-20200505T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,mote-genie-20200615T1200,,glider,https://gliders.ioos.us/erddap/tabledap/mote-genie-20200615T1200.html,profile_candidate,,False,candidate,,"search=GoM glider; search_status=available; title=mote-genie-20200615T1200; institution=Texas A&M University, GCOOS-RA; variables=conductivity,crs,density,depth,instrument_ctd,lat_uv,latitude,lon_uv,longitude,platform,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag,qartod_density_gross_range_flag,qartod_density_primary_flag,qartod_density_rate_of_change_flag,qartod_density_spike_flag,qartod_location_test_flag,qartod_monotonic_pressure_flag,qartod_pressure_flat_line_flag,qartod_pressure_gross_range_flag,qartod_pressure_primary_flag"
ERDDAP_GLIDER,uvi_01-20260114T1932,,glider,https://gliders.ioos.us/erddap/tabledap/uvi_01-20260114T1932.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=uvi_01-20260114T1932; institution=University of the Virgin Islands, Rutgers University; variables=conductivity,crs,density,depth,instrument_adcp,instrument_ctd,instrument_dmon,instrument_optode,instrument_rbrctd,lat_uv,latitude,lon_uv,longitude,m_pitch,m_roll,m_science_clothesline_lag,optode_water_temperature,oxygen_concentration,oxygen_saturation,platform,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_id,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag"
ERDDAP_GLIDER,dfo-k999-20230320T1522-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230320T1522-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230320T1522-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-k999-20230516T1905,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230516T1905.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230516T1905; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-k999-20230811T1658,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230811T1658.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230811T1658; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-k999-20230915T1830,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230915T1830.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230915T1830; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-marvin1003-20221129T1938,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-marvin1003-20221129T1938.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-marvin1003-20221129T1938; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-k999-20230418T1629-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230418T1629-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230418T1629-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-k999-20230516T1905-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230516T1905-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230516T1905-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-k999-20230811T1658-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230811T1658-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230811T1658-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform_meta,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,roll,salinity,temperature,time,time_uv,trajectory"
ERDDAP_GLIDER,dfo-k999-20230915T1830-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-k999-20230915T1830-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-k999-20230915T1830-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-hal1002-20220914T1703-delayed,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-hal1002-20220914T1703-delayed.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-hal1002-20220914T1703-delayed; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag,qartod_density_flat_line_flag"
ERDDAP_GLIDER,dfo-eva035-20230518T2248,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20230518T2248.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20230518T2248; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-eva035-20230620T1434,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20230620T1434.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20230620T1434; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-eva035-20230720T1404,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20230720T1404.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20230720T1404; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-eva035-20230811T1438,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20230811T1438.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20230811T1438; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-eva035-20230915T1943,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20230915T1943.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20230915T1943; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
ERDDAP_GLIDER,dfo-eva035-20231019T1858,,glider,https://gliders.ioos.us/erddap/tabledap/dfo-eva035-20231019T1858.html,profile_candidate,,False,candidate,,"search=glider temperature depth; search_status=available; title=dfo-eva035-20231019T1858; institution=C-PROOF; variables=backscatter_700,cdom,chlorophyll,conductivity,density,depth,distance_over_ground,heading,instrument_ctd,lat_uv,latitude,lon_uv,longitude,oxygen_concentration,pitch,platform,potential_density,potential_temperature,precise_lat,precise_lon,precise_time,pressure,profile_direction,profile_id,profile_index,qartod_conductivity_flat_line_flag,qartod_conductivity_gross_range_flag,qartod_conductivity_primary_flag,qartod_conductivity_rate_of_change_flag,qartod_conductivity_spike_flag"
