provider,source,instrument,cast_id,platform_id,obs_time,lat,lon,n_temp_levels,n_density_levels,min_depth_m,max_depth_m,reaches_5m,reaches_10m,reaches_15m,reaches_20m,reaches_50m,reaches_100m,brackets_10m_temp,brackets_10m_density,temp_profile_basic,temp_mld_ref10,temp_mld_ref10_under100m,temp_mld_shallowest_ref,density_profile_basic,density_mld_ref10,density_mld_ref10_under100m,density_mld_shallowest_ref,best_standard_label,exploratory_label_available
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304398,AUTONOMOUS PINNIPED,2023-06-11T21:29:59Z,29.42,-80.13,8,8,10.0,99.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304412,AUTONOMOUS PINNIPED,2023-06-12T04:50:00Z,29.7,-80.2,8,8,10.0,50.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304413,AUTONOMOUS PINNIPED,2023-06-12T05:50:00Z,29.71,-80.21,16,16,4.0,93.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304433,AUTONOMOUS PINNIPED,2023-06-12T16:09:59Z,29.89,-80.13,16,0,4.0,142.0,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304444,AUTONOMOUS PINNIPED,2023-06-12T22:20:00Z,30.06,-80.15,8,0,10.0,50.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304501,AUTONOMOUS PINNIPED,2023-06-14T09:59:59Z,30.25,-80.23,16,16,4.0,51.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304563,AUTONOMOUS PINNIPED,2023-06-16T09:40:00Z,30.1,-80.3,16,16,4.0,115.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304565,AUTONOMOUS PINNIPED,2023-06-16T10:40:00Z,30.12,-80.26,8,8,10.0,99.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304587,AUTONOMOUS PINNIPED,2023-06-17T04:59:59Z,29.97,-80.36,15,15,4.0,35.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304593,AUTONOMOUS PINNIPED,2023-06-17T11:00:00Z,29.82,-80.5,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304617,AUTONOMOUS PINNIPED,2023-06-18T05:20:00Z,29.35,-80.4,12,12,4.0,17.0,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304694,AUTONOMOUS PINNIPED,2023-06-21T10:30:00Z,27.08,-80.1,16,16,4.0,46.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304695,AUTONOMOUS PINNIPED,2023-06-21T11:10:00Z,27.11,-80.05,16,16,4.0,58.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304717,AUTONOMOUS PINNIPED,2023-06-22T11:10:00Z,27.88,-80.04,5,0,10.0,18.0,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,profile_only_no_standard_mld,False
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304718,AUTONOMOUS PINNIPED,2023-06-22T11:40:00Z,27.88,-80.06,15,0,4.0,26.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304726,AUTONOMOUS PINNIPED,2023-06-22T17:09:59Z,27.77,-80.05,16,0,4.0,28.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304731,AUTONOMOUS PINNIPED,2023-06-22T22:39:59Z,27.8,-80.06,16,0,4.0,51.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304748,AUTONOMOUS PINNIPED,2023-06-23T16:20:00Z,28.4,-80.0,16,0,4.0,74.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304759,AUTONOMOUS PINNIPED,2023-06-24T11:10:00Z,28.78,-80.18,16,16,4.0,31.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304767,AUTONOMOUS PINNIPED,2023-06-24T23:09:59Z,28.47,-80.24,14,0,4.0,21.0,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,profile_only_no_standard_mld,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364472,AUTONOMOUS PINNIPED,2023-06-25T04:59:59Z,28.09,-80.02,15,0,4.0,30.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364473,AUTONOMOUS PINNIPED,2023-06-25T05:39:59Z,28.1,-80.02,16,0,4.0,41.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364479,AUTONOMOUS PINNIPED,2023-06-25T11:10:00Z,28.14,-80.04,16,0,4.0,51.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364497,AUTONOMOUS PINNIPED,2023-06-25T17:30:00Z,28.13,-80.11,16,0,4.0,26.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364526,AUTONOMOUS PINNIPED,2023-06-26T05:09:59Z,27.94,-80.12,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364537,AUTONOMOUS PINNIPED,2023-06-26T11:10:00Z,27.92,-80.16,16,16,4.0,38.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364568,AUTONOMOUS PINNIPED,2023-06-26T22:09:59Z,28.21,-80.08,15,0,4.0,46.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364590,AUTONOMOUS PINNIPED,2023-06-27T04:59:59Z,27.32,-80.03,12,0,4.0,18.0,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364591,AUTONOMOUS PINNIPED,2023-06-27T05:20:00Z,28.3,-80.21,16,0,4.0,29.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22304796,AUTONOMOUS PINNIPED,2023-06-27T10:10:00Z,27.22,-80.02,16,16,4.0,42.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364599,AUTONOMOUS PINNIPED,2023-06-27T11:19:59Z,27.19,-80.02,16,16,4.0,60.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364708,AUTONOMOUS PINNIPED,2023-06-28T17:09:59Z,27.17,-80.02,14,0,4.0,21.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364763,AUTONOMOUS PINNIPED,2023-06-29T11:10:00Z,27.03,-80.0,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364764,AUTONOMOUS PINNIPED,2023-06-29T11:00:00Z,27.02,-80.01,15,15,4.0,23.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364800,AUTONOMOUS PINNIPED,2023-06-29T23:39:59Z,27.63,-80.11,15,0,4.0,24.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364827,AUTONOMOUS PINNIPED,2023-06-30T06:00:00Z,27.5,-80.09,14,0,4.0,21.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364831,AUTONOMOUS PINNIPED,2023-06-30T07:19:59Z,27.5,-80.08,16,0,4.0,30.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364836,AUTONOMOUS PINNIPED,2023-06-30T08:19:59Z,27.49,-80.08,16,16,4.0,38.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364839,AUTONOMOUS PINNIPED,2023-06-30T09:59:59Z,26.9,-80.02,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364840,AUTONOMOUS PINNIPED,2023-06-30T10:10:00Z,27.45,-80.05,15,15,4.0,50.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364916,AUTONOMOUS PINNIPED,2023-07-01T04:59:59Z,27.56,-80.02,15,0,4.0,26.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364917,AUTONOMOUS PINNIPED,2023-07-01T05:20:00Z,27.56,-80.02,16,0,4.0,37.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364934,AUTONOMOUS PINNIPED,2023-07-01T11:10:00Z,27.44,-80.04,16,0,4.0,27.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364956,AUTONOMOUS PINNIPED,2023-07-01T17:09:59Z,27.37,-80.07,15,0,4.0,24.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22364966,AUTONOMOUS PINNIPED,2023-07-01T22:50:00Z,28.16,-80.01,16,16,4.0,56.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365025,AUTONOMOUS PINNIPED,2023-07-02T17:50:00Z,28.37,-80.08,16,0,4.0,48.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365046,AUTONOMOUS PINNIPED,2023-07-02T22:59:59Z,28.36,-80.18,12,0,4.0,18.0,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365047,AUTONOMOUS PINNIPED,2023-07-02T23:20:00Z,28.34,-80.17,15,0,4.0,33.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365105,AUTONOMOUS PINNIPED,2023-07-03T17:09:59Z,28.17,-80.11,15,15,4.0,23.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365119,AUTONOMOUS PINNIPED,2023-07-03T22:39:59Z,26.71,-80.05,16,16,4.0,43.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365123,AUTONOMOUS PINNIPED,2023-07-03T23:09:59Z,28.18,-80.07,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365146,AUTONOMOUS PINNIPED,2023-07-04T04:59:59Z,28.23,-80.08,6,6,10.0,20.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365147,AUTONOMOUS PINNIPED,2023-07-04T05:39:59Z,28.23,-80.08,16,16,4.0,32.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365158,AUTONOMOUS PINNIPED,2023-07-04T11:10:00Z,26.67,-80.03,15,15,4.0,45.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365159,AUTONOMOUS PINNIPED,2023-07-04T11:10:00Z,28.26,-80.09,16,16,4.0,33.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365177,AUTONOMOUS PINNIPED,2023-07-04T16:59:59Z,28.3,-80.1,15,15,4.0,26.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365178,AUTONOMOUS PINNIPED,2023-07-04T17:39:59Z,28.3,-80.11,16,16,4.0,34.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365198,AUTONOMOUS PINNIPED,2023-07-04T23:09:59Z,28.33,-80.13,16,16,4.0,28.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365223,AUTONOMOUS PINNIPED,2023-07-05T04:59:59Z,28.33,-80.18,15,15,4.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365283,AUTONOMOUS PINNIPED,2023-07-05T00:00:00Z,26.7,-80.03,15,0,4.0,24.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365385,AUTONOMOUS PINNIPED,2023-07-07T11:29:59Z,28.04,-80.13,16,0,4.0,33.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365406,AUTONOMOUS PINNIPED,2023-07-07T16:59:59Z,27.2,-80.01,15,0,4.0,30.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365407,AUTONOMOUS PINNIPED,2023-07-07T17:09:59Z,28.09,-80.15,16,0,4.0,31.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365429,AUTONOMOUS PINNIPED,2023-07-07T23:09:59Z,27.11,-80.01,16,0,4.0,29.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365466,AUTONOMOUS PINNIPED,2023-07-08T11:00:00Z,28.06,-80.12,8,0,10.0,24.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365467,AUTONOMOUS PINNIPED,2023-07-08T11:49:59Z,28.06,-80.12,16,0,4.0,32.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365520,AUTONOMOUS PINNIPED,2023-07-08T23:50:00Z,28.15,-80.04,16,0,4.0,49.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365601,AUTONOMOUS PINNIPED,2023-07-09T22:50:00Z,28.57,-80.0,16,0,4.0,62.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365604,AUTONOMOUS PINNIPED,2023-07-09T23:30:00Z,28.53,-80.01,8,0,10.0,74.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365630,AUTONOMOUS PINNIPED,2023-07-10T04:09:59Z,28.49,-80.0,8,0,10.0,50.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365652,AUTONOMOUS PINNIPED,2023-07-10T11:40:00Z,28.38,-80.14,16,0,4.0,34.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365675,AUTONOMOUS PINNIPED,2023-07-10T17:09:59Z,28.27,-80.16,15,0,4.0,31.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365692,AUTONOMOUS PINNIPED,2023-07-10T22:59:59Z,28.19,-80.23,16,0,4.0,29.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365718,AUTONOMOUS PINNIPED,2023-07-11T05:09:59Z,28.03,-80.16,15,0,4.0,23.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365731,AUTONOMOUS PINNIPED,2023-07-11T11:10:00Z,28.09,-80.04,16,0,4.0,62.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365753,AUTONOMOUS PINNIPED,2023-07-11T16:30:00Z,28.27,-80.02,16,0,4.0,40.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365754,AUTONOMOUS PINNIPED,2023-07-11T17:20:00Z,27.91,-80.2,16,0,4.0,26.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365771,AUTONOMOUS PINNIPED,2023-07-11T22:30:00Z,28.46,-80.02,16,0,4.0,63.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365775,AUTONOMOUS PINNIPED,2023-07-11T23:20:00Z,27.75,-80.11,16,0,4.0,30.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365799,AUTONOMOUS PINNIPED,2023-07-12T04:20:00Z,28.67,-80.0,16,0,4.0,51.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365810,AUTONOMOUS PINNIPED,2023-07-12T09:59:59Z,27.63,-80.03,8,0,10.0,24.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365832,AUTONOMOUS PINNIPED,2023-07-12T16:00:00Z,29.14,-80.07,16,16,4.0,80.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365836,AUTONOMOUS PINNIPED,2023-07-12T16:59:59Z,27.59,-80.01,16,16,4.0,46.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365876,AUTONOMOUS PINNIPED,2023-07-13T04:39:59Z,29.29,-80.14,8,8,10.0,50.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365887,AUTONOMOUS PINNIPED,2023-07-13T10:10:00Z,29.26,-80.21,8,8,10.0,50.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365910,AUTONOMOUS PINNIPED,2023-07-13T16:09:59Z,27.19,-80.0,16,16,4.0,82.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365911,AUTONOMOUS PINNIPED,2023-07-13T16:39:59Z,29.18,-80.22,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365956,AUTONOMOUS PINNIPED,2023-07-14T04:39:59Z,29.16,-80.24,8,8,10.0,24.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365970,AUTONOMOUS PINNIPED,2023-07-14T11:40:00Z,27.13,-80.08,15,0,4.0,23.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365971,AUTONOMOUS PINNIPED,2023-07-14T11:10:00Z,29.21,-80.33,16,0,4.0,36.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22365994,AUTONOMOUS PINNIPED,2023-07-14T17:39:59Z,29.16,-80.31,16,16,4.0,27.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366011,AUTONOMOUS PINNIPED,2023-07-14T23:39:59Z,29.11,-80.34,14,14,4.0,21.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366037,AUTONOMOUS PINNIPED,2023-07-15T05:50:00Z,29.01,-80.39,13,13,4.0,19.0,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366053,AUTONOMOUS PINNIPED,2023-07-15T09:59:59Z,26.97,-80.01,16,0,4.0,48.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366135,AUTONOMOUS PINNIPED,2023-07-16T11:29:59Z,26.82,-80.02,16,0,4.0,36.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366136,AUTONOMOUS PINNIPED,2023-07-16T11:00:00Z,26.79,-80.01,16,0,4.0,25.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366137,AUTONOMOUS PINNIPED,2023-07-16T11:40:00Z,26.83,-80.02,16,0,4.0,48.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366138,AUTONOMOUS PINNIPED,2023-07-16T11:49:59Z,26.83,-80.02,16,0,4.0,64.0,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366215,AUTONOMOUS PINNIPED,2023-07-17T10:19:59Z,27.13,-80.01,16,16,4.0,65.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366237,AUTONOMOUS PINNIPED,2023-07-17T17:20:00Z,27.49,-80.06,16,16,4.0,28.0,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366285,AUTONOMOUS PINNIPED,2023-07-18T05:50:00Z,27.9,-80.07,16,0,4.0,28.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
NOAA_NCEI_WOD_CACHE,WOD_APB_2023,apb,22366320,AUTONOMOUS PINNIPED,2023-07-18T17:50:00Z,28.16,-80.05,16,0,4.0,35.0,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,temperature_threshold_ref10,True
